Point ID,j,k_0,k_1,k_Magnitude,lambda,Points_0,Points_1,Points_2,Points_Magnitude,trials,u,u_active,u_d,u_essential,∂u_∂x,∂u_∂x_d,∂u_∂xx,∂u_∂xx_d,∂u_∂y,∂u_∂y_d
25174,3,32,21,38,1,0.354167,0.21875,0.000121182,0.416276,0,-0.999994,1,1.10345e-08,0,-0.000121165,-2.27069e-07,0.00242837,3.76207e-06,0.000121182,2.24957e-07
25175,4,65,42,77,2,0.354167,0.221354,0.000127709,0.41765,0,-0.999994,1,1.0845e-10,0,-0.000127633,-1.60219e-08,0.0025574,1.19143e-06,0.000127709,-9.13932e-08
25176,3,32,21,38,3,0.354167,0.223958,0.000134426,0.419036,0,-0.999993,1,2.79436e-11,0,-0.00013447,-2.99783e-08,0.00269532,-3.59865e-07,0.000134426,-1.35066e-08
25177,4,65,43,77,2,0.354167,0.226562,0.000141906,0.420434,0,-0.999993,1,7.23986e-10,0,-0.000141649,1.47821e-08,0.00283738,8.01587e-07,0.000141906,-2.23814e-07
25178,3,32,22,38,1,0.354167,0.229167,0.000149333,0.421843,0,-0.999993,1,1.36001e-08,0,-0.000149185,-3.2327e-07,0.0029889,3.8033e-06,0.000149333,2.57664e-07
25179,4,65,44,78,2,0.354167,0.231771,0.000157162,0.423263,0,-0.999992,1,7.56054e-10,0,-0.000157209,4.28088e-08,0.00315149,-2.20144e-06,0.000157162,1.67198e-07
25180,3,32,22,38,3,0.354167,0.234375,0.000165714,0.424695,0,-0.999992,1,1.01769e-11,0,-0.000165591,9.22455e-09,0.00331771,5.22715e-08,0.000165714,-8.44836e-09
25181,4,65,45,79,2,0.354167,0.236979,0.000174377,0.426138,0,-0.999991,1,2.09921e-10,0,-0.000174483,1.21186e-08,0.00349387,-1.34716e-06,0.000174377,1.56655e-07
25182,3,32,23,39,1,0.354167,0.239583,0.000183833,0.427591,0,-0.999991,1,1.67139e-08,0,-0.000183819,-3.2677e-07,0.00367662,6.38782e-06,0.000183833,3.37124e-07
25183,4,65,46,79,2,0.354167,0.242188,0.00019367,0.429056,0,-0.99999,1,7.93775e-11,0,-0.000193646,-1.92843e-09,0.00387305,-1.77278e-07,0.00019367,-8.87226e-09
25184,3,32,23,39,3,0.354167,0.244792,0.000204027,0.430531,0,-0.99999,1,-7.98169e-12,0,-0.000203995,7.94622e-09,0.0040805,1.53586e-07,0.000204027,2.35618e-09
25185,4,65,47,80,2,0.354167,0.247396,0.000214942,0.432017,0,-0.999989,1,1.19327e-10,0,-0.000214902,2.25962e-09,0.00429883,-8.55322e-08,0.000214942,-4.2831e-09
25186,3,32,24,40,1,0.354167,0.25,0.000226428,0.433514,0,-0.999989,1,2.05999e-08,0,-0.000226389,-4.1181e-07,0.0045285,7.75404e-06,0.000226428,4.10506e-07
25187,4,65,48,80,2,0.354167,0.252604,0.000238537,0.435021,0,-0.999988,1,1.29132e-10,0,-0.000238495,3.20387e-09,0.00477068,-6.81565e-08,0.000238537,-3.40976e-09
25188,3,32,24,40,3,0.354167,0.255208,0.000251287,0.436538,0,-0.999987,1,1.33367e-11,0,-0.000251242,-2.35797e-09,0.00502567,-1.91198e-07,0.000251287,-6.30796e-09
25189,4,65,49,81,2,0.354167,0.257812,0.000264721,0.438065,0,-0.999987,1,1.33276e-10,0,-0.000264679,4.98191e-09,0.00529434,2.74485e-08,0.000264721,1.37448e-09
25190,3,32,25,40,1,0.354167,0.260417,0.000278877,0.439603,0,-0.999986,1,2.53846e-08,0,-0.000278824,-5.08055e-07,0.00557746,9.36493e-06,0.000278877,4.97489e-07
25191,4,65,50,82,2,0.354167,0.263021,0.000293775,0.441151,0,-0.999985,1,1.18713e-10,0,-0.000293738,7.1579e-09,0.00587541,3.02926e-07,0.000293775,1.51332e-08
25192,3,32,25,40,3,0.354167,0.265625,0.000309499,0.442708,0,-0.999985,1,-7.21919e-11,0,-0.000309435,5.19705e-09,0.00618988,8.46845e-07,0.000309499,2.00016e-08
25193,4,65,51,82,2,0.354167,0.268229,0.000326019,0.444276,0,-0.999984,1,5.58331e-11,0,-0.000325984,4.82354e-09,0.00652028,4.65826e-07,0.000326019,2.32931e-08
25194,3,32,26,41,1,0.354167,0.270833,0.00034347,0.445853,0,-0.999983,1,3.11837e-08,0,-0.000343408,-6.13395e-07,0.00686928,1.29972e-05,0.00034347,6.57107e-07
25195,4,65,52,83,2,0.354167,0.273438,0.000361833,0.44744,0,-0.999982,1,3.26146e-11,0,-0.000361766,1.67752e-10,0.00723652,-7.12132e-09,0.000361833,-3.50962e-10
25196,3,32,26,41,3,0.354167,0.276042,0.000381176,0.449036,0,-0.999981,1,-9.94137e-12,0,-0.000381105,1.75902e-10,0.00762337,5.97679e-07,0.000381176,1.34085e-08
25197,4,65,53,83,2,0.354167,0.278646,0.00040155,0.450641,0,-0.99998,1,3.82445e-11,0,-0.000401479,8.95832e-10,0.00803085,-2.45976e-08,0.00040155,-1.23527e-09
25198,3,32,27,41,1,0.354167,0.28125,0.00042301,0.452256,0,-0.999979,1,3.84897e-08,0,-0.000422942,-7.70528e-07,0.00846001,1.50946e-05,0.00042301,7.54051e-07
25199,4,65,54,84,2,0.354167,0.283854,0.000445614,0.45388,0,-0.999978,1,3.54612e-11,0,-0.000445556,1.66765e-09,0.00891208,6.7543e-08,0.000445614,3.37659e-09
25200,3,32,27,41,3,0.354167,0.286458,0.000469435,0.455514,0,-0.999977,1,2.10321e-11,0,-0.000469375,-1.46524e-09,0.00938848,-1.93989e-07,0.000469435,-1.00818e-08
25201,4,65,55,85,2,0.354167,0.289062,0.000494527,0.457156,0,-0.999975,1,2.96548e-11,0,-0.000494469,1.2944e-09,0.00989029,4.24507e-08,0.000494527,2.12815e-09
25202,3,32,28,42,1,0.354167,0.291667,0.000520965,0.458807,0,-0.999974,1,4.7356e-08,0,-0.000520902,-9.45806e-07,0.010419,1.89423e-05,0.000520965,9.46599e-07
25203,4,65,56,85,2,0.354167,0.294271,0.000548811,0.460467,0,-0.999973,1,2.24134e-11,0,-0.00054875,1.14352e-09,0.0109759,5.7736e-08,0.000548811,2.88963e-09
25204,3,32,28,42,3,0.354167,0.296875,0.00057815,0.462135,0,-0.999971,1,-6.22871e-12,0,-0.000578084,4.01132e-10,0.0115627,6.61091e-08,0.00057815,3.11643e-09
25205,4,65,57,86,2,0.354167,0.299479,0.000609052,0.463813,0,-0.99997,1,1.58609e-11,0,-0.000608987,7.94721e-10,0.0121807,4.75271e-08,0.000609052,2.36773e-09
25206,3,32,29,43,1,0.354167,0.302083,0.00064161,0.465498,0,-0.999968,1,5.83017e-08,0,-0.000641541,-1.16387e-06,0.0128318,2.33434e-05,0.00064161,1.16705e-06
25207,4,65,58,87,2,0.354167,0.304688,0.000675905,0.467193,0,-0.999966,1,1.17385e-11,0,-0.000675836,4.18224e-10,0.0135176,1.85603e-08,0.000675905,9.32216e-10
25208,3,32,29,43,3,0.354167,0.307292,0.000712035,0.468895,0,-0.999964,1,1.23863e-11,0,-0.000711963,-6.59095e-10,0.0142402,-1.36838e-07,0.000712035,-4.39483e-09
25209,4,65,59,87,2,0.354167,0.309896,0.000750094,0.470606,0,-0.999962,1,1.1113e-11,0,-0.000750022,4.0071e-10,0.0150013,7.92163e-09,0.000750094,3.99612e-10
25210,3,32,30,43,1,0.354167,0.3125,0.000790189,0.472325,0,-0.99996,1,7.17876e-08,0,-0.000790114,-1.43478e-06,0.0158031,2.8425e-05,0.000790189,1.42516e-06
25211,4,65,60,88,2,0.354167,0.315104,0.000832424,0.474052,0,-0.999958,1,8.937e-12,0,-0.00083235,4.27619e-10,0.0166478,2.05812e-08,0.000832424,1.02168e-09
25212,3,32,30,43,3,0.354167,0.317708,0.000876919,0.475787,0,-0.999956,1,4.96619e-12,0,-0.000876842,5.15255e-11,0.0175376,-8.99015e-08,0.000876919,-2.64753e-09
25213,4,65,61,89,2,0.354167,0.320312,0.000923791,0.47753,0,-0.999954,1,7.24992e-12,0,-0.000923712,3.1358e-10,0.018475,1.31867e-08,0.000923791,6.60084e-10
25214,3,32,31,44,1,0.354167,0.322917,0.000973169,0.479281,0,-0.999951,1,8.8365e-08,0,-0.000973087,-1.76256e-06,0.0194624,3.5186e-05,0.000973169,1.76686e-06
25215,4,65,62,89,2,0.354167,0.325521,0.00102518,0.481039,0,-0.999949,1,5.74845e-12,0,-0.0010251,2.31078e-10,0.0205026,9.50463e-09,0.00102518,4.85618e-10
25216,3,32,31,44,3,0.354167,0.328125,0.00107998,0.482806,0,-0.999946,1,-5.69775e-12,0,-0.00107989,1.60084e-10,0.0215984,4.50407e-08,0.00107998,2.31711e-09
25217,4,65,63,90,2,0.354167,0.330729,0.0011377,0.484579,0,-0.999943,1,4.49465e-12,0,-0.00113762,1.82923e-10,0.0227528,9.46085e-09,0.0011377,4.69839e-10
25218,3,32,32,45,1,0.354167,0.333333,0.00119851,0.486361,0,-0.99994,1,1.08782e-07,1,-0.00119842,-2.16923e-06,0.0239688,4.31471e-05,0.00119851,2.16883e-06
25219,4,65,64,91,2,0.354167,0.335938,0.00126257,0.488149,0,-0.999937,1,3.84358e-12,0,-0.00126248,1.35597e-10,0.0252498,5.75774e-09,0.00126257,2.83642e-10
25220,3,32,32,45,3,0.354167,0.338542,0.00133005,0.489945,0,-0.999933,1,1.50509e-12,0,-0.00132996,-4.68351e-11,0.0265993,-1.30391e-08,0.00133005,-6.75157e-10
25221,4,65,65,91,2,0.354167,0.341146,0.00140114,0.491748,0,-0.99993,1,3.31418e-12,0,-0.00140105,1.0676e-10,0.0280208,4.27574e-09,0.00140114,2.092e-10
25222,3,32,33,45,1,0.354167,0.34375,0.00147603,0.493559,0,-0.999926,1,1.33887e-07,1,-0.00147594,-2.66838e-06,0.0295183,5.30055e-05,0.00147603,2.66768e-06
25223,4,65,66,92,2,0.354167,0.346354,0.00155491,0.495376,0,-0.999922,1,2.86587e-12,0,-0.00155482,8.98464e-11,0.0310959,4.35498e-09,0.00155491,2.1155e-10
25224,3,32,33,45,3,0.354167,0.348958,0.00163802,0.497201,0,-0.999918,1,-6.30401e-13,0,-0.00163793,5.75952e-11,0.0327577,1.32269e-08,0.00163802,7.18327e-10
25225,4,65,67,93,2,0.354167,0.351562,0.00172556,0.499032,0,-0.999914,1,2.46086e-12,0,-0.00172547,6.08403e-11,0.0345083,3.2703e-09,0.00172556,1.6115e-10
25226,3,32,34,46,1,0.354167,0.354167,0.00181779,0.500871,0,-0.999909,1,1.64765e-07,1,-0.0018177,-3.28097e-06,0.0363525,6.51132e-05,0.00181779,3.28214e-06
25227,4,65,68,94,2,0.354167,0.356771,0.00191494,0.502716,0,-0.999904,1,2.2528e-12,0,-0.00191485,4.26529e-11,0.0382952,2.2281e-09,0.00191494,1.11828e-10
25228,3,32,34,46,3,0.354167,0.359375,0.00201729,0.504568,0,-0.999899,1,-9.88294e-13,0,-0.00201719,-9.05487e-12,0.0403416,5.52587e-09,0.00201729,3.19884e-10
25229,4,65,69,94,2,0.354167,0.361979,0.0021251,0.506426,0,-0.999894,1,2.06473e-12,0,-0.002125,2.8694e-11,0.0424974,1.94149e-09,0.0021251,1.01103e-10
25230,3,32,35,47,1,0.354167,0.364583,0.00223867,0.508291,0,-0.999888,1,2.02726e-07,1,-0.00223857,-4.0336e-06,0.0447684,7.98523e-05,0.00223867,4.03282e-06
25231,4,65,70,95,2,0.354167,0.367188,0.00235832,0.510163,0,-0.999882,1,1.98245e-12,0,-0.00235822,1.67615e-11,0.0471607,1.68199e-09,0.00235832,7.65871e-11
25232,3,32,35,47,3,0.354167,0.369792,0.00248435,0.512041,0,-0.999876,1,9.04526e-13,0,-0.00248425,-1.90673e-11,0.0496809,-7.92857e-09,0.00248435,-3.91399e-10
25233,4,65,71,96,2,0.354167,0.372396,0.00261712,0.513926,0,-0.999869,1,1.95047e-12,0,-0.00261702,5.73545e-12,0.0523356,1.11015e-09,0.00261712,5.41271e-11
25234,3,32,36,48,1,0.354167,0.375,0.00275699,0.515816,0,-0.999862,1,2.49383e-07,1,-0.00275689,-4.95601e-06,0.0551321,9.79051e-05,0.00275699,4.9562e-06
25235,4,65,72,97,2,0.354167,0.377604,0.00290433,0.517714,0,-0.999855,1,1.93457e-12,0,-0.00290422,-3.42405e-12,0.0580781,8.72088e-10,0.00290433,4.86433e-11
25236,3,32,36,48,3,0.354167,0.380208,0.00305954,0.519617,0,-0.999847,1,-2.14924e-13,0,-0.00305943,5.47598e-12,0.0611814,2.26861e-09,0.00305954,1.1644e-10
25237,4,65,73,97,2,0.354167,0.382812,0.00322304,0.521526,0,-0.999839,1,1.97448e-12,0,-0.00322294,-1.1072e-11,0.0644504,9.21732e-10,0.00322304,4.29182e-11
25238,3,32,37,48,1,0.354167,0.385417,0.00339528,0.523442,0,-0.99983,1,3.06698e-07,1,-0.00339518,-6.08635e-06,0.0678941,0.000119882,0.00339528,6.08644e-06
25239,4,65,74,98,2,0.354167,0.388021,0.00357673,0.525364,0,-0.999821,1,2.04736e-12,0,-0.00357662,-1.83146e-11,0.0715217,6.72588e-10,0.00357673,3.3707e-11
25240,3,32,37,48,3,0.354167,0.390625,0.00376786,0.527291,0,-0.999812,1,1.61848e-13,0,-0.00376776,2.57022e-12,0.075343,-5.66734e-10,0.00376786,-2.58853e-11
25241,4,65,75,99,2,0.354167,0.393229,0.00396921,0.529225,0,-0.999801,1,2.14655e-12,0,-0.00396911,-2.44113e-11,0.0793685,5.44748e-10,0.00396921,3.28172e-11
25242,3,32,38,49,1,0.354167,0.395833,0.00418132,0.531164,0,-0.999791,1,3.77061e-07,1,-0.00418121,-7.4696e-06,0.0836089,0.000146593,0.00418132,7.46957e-06
25243,4,65,76,100,2,0.354167,0.398438,0.00440476,0.53311,0,-0.99978,1,2.26402e-12,0,-0.00440465,-3.01391e-11,0.0880757,6.27995e-10,0.00440476,3.08923e-11
25244,3,32,38,49,3,0.354167,0.401042,0.00464013,0.535061,0,-0.999768,1,1.48695e-13,0,-0.00464003,-4.44694e-13,0.0927811,-8.6478e-10,0.00464013,-3.7608e-11
25245,4,65,77,100,2,0.354167,0.403646,0.00488808,0.537018,0,-0.999756,1,2.40783e-12,0,-0.00488798,-3.60415e-11,0.0977378,8.49529e-10,0.00488808,3.17794e-11
25246,3,32,39,50,1,0.354167,0.40625,0.00514928,0.53898,0,-0.999742,1,4.63379e-07,1,-0.00514917,-9.15965e-06,0.102959,0.000178956,0.00514928,9.15969e-06
25247,4,65,78,101,2,0.354167,0.408854,0.00542443,0.540948,0,-0.999729,1,2.5673e-12,0,-0.00542432,-4.10117e-11,0.108459,5.49246e-10,0.00542443,3.40909e-11
25248,3,32,39,50,3,0.354167,0.411458,0.00571427,0.542922,0,-0.999714,1,-3.26988e-14,0,-0.00571417,6.13827e-12,0.114253,7.1844e-10,0.00571427,3.84468e-11
25249,4,65,79,102,2,0.354167,0.414062,0.0060196,0.544902,0,-0.999699,1,2.7502e-12,0,-0.0060195,-4.6852e-11,0.120356,6.25402e-10,0.0060196,3.77109e-11
25250,3,32,40,51,1,0.354167,0.416667,0.00634124,0.546887,0,-0.999683,1,5.69174e-07,1,-0.00634113,-1.12208e-05,0.126785,0.000217997,0.00634124,1.12207e-05
25251,4,65,80,103,2,0.354167,0.419271,0.00668006,0.548878,0,-0.999666,1,2.94971e-12,0,-0.00667995,-5.16993e-11,0.133557,5.14718e-10,0.00668006,4.25791e-11
25252,3,32,40,51,3,0.354167,0.421875,0.00703698,0.550874,0,-0.999648,1,4.21816e-14,0,-0.00703687,2.94149e-12,0.14069,-7.0603e-10,0.00703698,-2.38979e-11
25253,4,65,81,103,2,0.354167,0.424479,0.00741296,0.552876,0,-0.999629,1,3.16794e-12,0,-0.00741285,-5.65365e-11,0.148204,1.00226e-09,0.00741296,4.76601e-11
25254,3,32,41,52,1,0.354167,0.427083,0.00780902,0.554883,0,-0.999609,1,6.98693e-07,1,-0.00780891,-1.37283e-05,0.156119,0.000264855,0.00780902,1.37283e-05
25255,4,65,82,104,2,0.354167,0.429688,0.00822623,0.556896,0,-0.999589,1,3.40697e-12,0,-0.00822612,-6.23992e-11,0.164457,1.04134e-09,0.00822623,5.38505e-11
25256,3,32,41,52,3,0.354167,0.432292,0.00866572,0.558914,0,-0.999567,1,-7.50623e-14,0,-0.00866561,8.11848e-12,0.173239,-3.49485e-10,0.00866572,-4.61503e-12
25257,4,65,83,105,2,0.354167,0.434896,0.00912868,0.560938,0,-0.999543,1,3.67014e-12,0,-0.00912857,-6.83928e-11,0.18249,1.21038e-09,0.00912868,6.03868e-11
25258,3,32,42,52,1,0.354167,0.4375,0.00961636,0.562968,0,-0.999519,1,8.57033e-07,1,-0.00961625,-1.677e-05,0.192235,0.000320708,0.00961636,1.677e-05
25259,4,65,84,106,2,0.354167,0.440104,0.0101301,0.565003,0,-0.999493,1,3.95969e-12,0,-0.01013,-7.48715e-11,0.202499,1.52579e-09,0.0101301,6.74337e-11
25260,3,32,42,52,3,0.354167,0.442708,0.0106712,0.567044,0,-0.999466,1,-1.72692e-13,0,-0.0106711,1.45636e-11,0.213311,-5.75308e-10,0.0106712,-1.21492e-11
25261,4,65,85,107,2,0.354167,0.445312,0.0112413,0.56909,0,-0.999438,1,4.28015e-12,0,-0.0112412,-8.09884e-11,0.224699,1.40635e-09,0.0112413,7.44644e-11
25262,3,32,43,53,1,0.354167,0.447917,0.0118417,0.571142,0,-0.999408,1,1.05027e-06,1,-0.0118416,-2.04457e-05,0.236695,0.000386703,0.0118417,2.04457e-05
25263,4,65,86,107,2,0.354167,0.450521,0.0124743,0.5732,0,-0.999376,1,4.63108e-12,0,-0.0124742,-8.80165e-11,0.24933,1.57827e-09,0.0124743,8.38595e-11
25264,3,32,43,53,3,0.354167,0.453125,0.0131406,0.575264,0,-0.999343,1,-3.59457e-13,0,-0.0131405,2.19208e-11,0.262639,-1.11198e-09,0.0131406,-2.6004e-11
25265,4,65,87,108,2,0.354167,0.455729,0.0138424,0.577334,0,-0.999307,1,5.01844e-12,0,-0.0138423,-9.66399e-11,0.276657,1.83265e-09,0.0138424,9.11822e-11
25266,3,32,44,54,1,0.354167,0.458333,0.0145818,0.57941,0,-0.99927,1,1.28557e-06,1,-0.0145817,-2.48664e-05,0.291422,0.000463774,0.0145818,2.48664e-05
25267,4,65,88,109,2,0.354167,0.460938,0.0153605,0.581492,0,-0.999231,1,5.44879e-12,0,-0.0153604,-1.04793e-10,0.306975,1.94424e-09,0.0153605,1.01508e-10
25268,3,32,44,54,3,0.354167,0.463542,0.0161809,0.583581,0,-0.99919,1,-6.6461e-13,0,-0.0161808,3.64448e-11,0.323355,-1.37056e-09,0.0161809,-3.29888e-11
25269,4,65,89,110,2,0.354167,0.466146,0.017045,0.585676,0,-0.999147,1,5.92449e-12,0,-0.0170449,-1.13871e-10,0.340609,1.99151e-09,0.017045,1.10033e-10
25270,3,32,45,55,1,0.354167,0.46875,0.0179552,0.587778,0,-0.999102,1,1.57132e-06,1,-0.0179551,-3.01508e-05,0.358781,0.000552373,0.0179552,3.01508e-05
25271,4,65,90,111,2,0.354167,0.471354,0.018914,0.589887,0,-0.999054,1,6.44962e-12,0,-0.0189139,-1.23795e-10,0.377921,2.50681e-09,0.018914,1.22131e-10
25272,3,32,45,55,3,0.354167,0.473958,0.0199239,0.592003,0,-0.999003,1,-1.13135e-12,0,-0.0199238,5.50649e-11,0.398081,-2.20213e-09,0.0199239,-5.86109e-11
25273,4,65,91,111,2,0.354167,0.476562,0.0209877,0.594127,0,-0.99895,1,7.03288e-12,0,-0.0209876,-1.3523e-10,0.419313,2.4534e-09,0.0209877,1.32283e-10
25274,3,32,46,56,1,0.354167,0.479167,0.0221082,0.596258,0,-0.998894,1,1.91713e-06,1,-0.0221081,-3.6418e-05,0.441675,0.000652011,0.0221082,3.64181e-05
25275,4,65,92,112,2,0.354167,0.481771,0.0232885,0.598397,0,-0.998835,1,7.67707e-12,0,-0.0232884,-1.46852e-10,0.465227,2.59202e-09,0.0232885,1.44894e-10
25276,3,32,46,56,3,0.354167,0.484375,0.0245317,0.600546,0,-0.998772,1,1.7061e-12,0,-0.0245316,-8.21817e-11,0.490032,3.22802e-09,0.0245317,8.27552e-11
25277,4,65,93,113,2,0.354167,0.486979,0.0258412,0.602703,0,-0.998707,1,8.3869e-12,0,-0.0258411,-1.60081e-10,0.516156,3.00404e-09,0.0258412,1.59263e-10
25278,3,32,47,56,1,0.354167,0.489583,0.0272205,0.604869,0,-0.998638,1,2.33381e-06,1,-0.0272204,-4.37743e-05,0.543668,0.000760548,0.0272205,4.37745e-05
25279,4,65,94,114,2,0.354167,0.492188,0.0286733,0.607046,0,-0.998565,1,-1.0368e-11,0,-0.0286732,1.98489e-10,0.572643,-3.73482e-09,0.0286733,-1.99605e-10
25280,3,32,47,56,3,0.354167,0.494792,0.0302036,0.609233,0,-0.998488,1,-5.50778e-12,0,-0.0302035,2.63418e-10,0.603158,-1.0838e-08,0.0302036,-2.60671e-10
25281,4,65,95,115,2,0.354167,0.497396,0.0318153,0.611432,0,-0.998408,1,3.38987e-11,0,-0.0318153,-6.48169e-10,0.635293,1.18605e-08,0.0318153,6.46957e-10
25282,3,32,48,57,1,0.354167,0.5,0.033513,0.613643,0,-0.998323,1,2.83313e-06,1,-0.0335129,-5.22911e-05,0.669135,0.000873088,0.033513,5.22914e-05
25283,4,65,0,65,1,0.364583,0,1.23965e-06,0.364583,0,-1,0,0,0,-1.23713e-06,0,2.48562e-05,0,1.23965e-06,0
25284,4,65,0,65,3,0.364583,0.00260417,1.30442e-06,0.364593,0,-1,0,0,0,-1.30334e-06,0,2.61855e-05,0,1.30442e-06,0
25285,4,65,1,65,1,0.364583,0.00520833,1.37349e-06,0.364621,0,-1,0,0,0,-1.37305e-06,0,2.75858e-05,0,1.37349e-06,0
25286,4,65,1,65,3,0.364583,0.0078125,1.44672e-06,0.364667,0,-1,0,0,0,-1.44648e-06,0,2.9061e-05,0,1.44672e-06,0
25287,4,65,2,65,1,0.364583,0.0104167,1.52407e-06,0.364732,0,-1,0,0,0,-1.52382e-06,0,3.0615e-05,0,1.52407e-06,0
25288,4,65,2,65,3,0.364583,0.0130208,1.60562e-06,0.364816,0,-1,0,0,0,-1.60531e-06,0,3.22523e-05,0,1.60562e-06,0
25289,4,65,3,65,1,0.364583,0.015625,1.69152e-06,0.364918,0,-1,0,0,0,-1.69116e-06,0,3.3977e-05,0,1.69152e-06,0
25290,4,65,3,65,3,0.364583,0.0182292,1.78198e-06,0.365039,0,-1,0,0,0,-1.78159e-06,0,3.5794e-05,0,1.78198e-06,0
25291,4,65,4,65,1,0.364583,0.0208333,1.87726e-06,0.365178,0,-1,0,0,0,-1.87687e-06,0,3.77081e-05,0,1.87726e-06,0
25292,4,65,4,65,3,0.364583,0.0234375,1.97765e-06,0.365336,0,-1,0,0,0,-1.97724e-06,0,3.97247e-05,0,1.97765e-06,0
25293,4,65,5,65,1,0.364583,0.0260417,2.08341e-06,0.365512,0,-1,0,0,0,-2.08297e-06,0,4.18491e-05,0,2.08342e-06,0
25294,4,65,5,65,3,0.364583,0.0286458,2.19483e-06,0.365707,0,-1,0,0,0,-2.19436e-06,0,4.40872e-05,0,2.19483e-06,0
25295,4,65,6,65,1,0.364583,0.03125,2.31221e-06,0.36592,0,-1,0,0,0,-2.31171e-06,0,4.64451e-05,0,2.31221e-06,0
25296,4,65,6,65,3,0.364583,0.0338542,2.43587e-06,0.366152,0,-1,0,0,0,-2.43534e-06,0,4.89291e-05,0,2.43587e-06,0
25297,4,65,7,65,1,0.364583,0.0364583,2.56614e-06,0.366402,0,-1,0,0,0,-2.56557e-06,0,5.1546e-05,0,2.56614e-06,0
25298,4,65,7,65,3,0.364583,0.0390625,2.70337e-06,0.36667,0,-1,0,0,0,-2.70277e-06,0,5.43029e-05,0,2.70337e-06,0
25299,4,65,8,65,1,0.364583,0.0416667,2.84795e-06,0.366957,0,-1,0,0,0,-2.84731e-06,0,5.72071e-05,0,2.84795e-06,0
25300,4,65,8,65,3,0.364583,0.0442708,3.00026e-06,0.367261,0,-1,0,0,0,-2.99958e-06,0,6.02665e-05,0,3.00026e-06,0
25301,4,65,9,65,1,0.364583,0.046875,3.16071e-06,0.367584,0,-1,0,0,0,-3.15999e-06,0,6.34895e-05,0,3.16071e-06,0
25302,4,65,9,65,3,0.364583,0.0494792,3.32974e-06,0.367926,0,-1,0,0,0,-3.32898e-06,0,6.68848e-05,0,3.32974e-06,0
25303,4,65,10,65,1,0.364583,0.0520833,3.50781e-06,0.368285,0,-1,0,0,0,-3.50701e-06,0,7.04617e-05,0,3.50781e-06,0
25304,4,65,10,65,3,0.364583,0.0546875,3.6954e-06,0.368662,0,-1,0,0,0,-3.69456e-06,0,7.423e-05,0,3.6954e-06,0
25305,4,65,11,65,1,0.364583,0.0572917,3.89303e-06,0.369057,0,-1,0,0,0,-3.89214e-06,0,7.81994e-05,0,3.89303e-06,0
25306,4,65,11,65,3,0.364583,0.0598958,4.10123e-06,0.369471,0,-1,0,0,0,-4.10028e-06,0,8.23802e-05,0,4.10123e-06,0
25307,4,65,12,66,1,0.364583,0.0625,4.32056e-06,0.369902,0,-1,0,0,0,-4.31956e-06,0,8.67848e-05,0,4.32056e-06,0
25308,4,65,12,66,3,0.364583,0.0651042,4.55161e-06,0.370351,0,-1,0,0,0,-4.55056e-06,0,9.14264e-05,0,4.55161e-06,0
25309,4,65,13,66,1,0.364583,0.0677083,4.79503e-06,0.370817,0,-1,0,0,0,-4.79392e-06,0,9.6317e-05,0,4.79503e-06,0
25310,4,65,13,66,3,0.364583,0.0703125,5.05146e-06,0.371302,0,-1,0,0,0,-5.0503e-06,0,0.000101469,0,5.05146e-06,0
25311,4,65,14,66,1,0.364583,0.0729167,5.32161e-06,0.371804,0,-1,0,0,0,-5.32038e-06,0,0.000106897,0,5.32161e-06,0
25312,4,65,14,66,3,0.364583,0.0755208,5.6062e-06,0.372323,0,-1,0,0,0,-5.60491e-06,0,0.000112614,0,5.6062e-06,0
25313,4,65,15,66,1,0.364583,0.078125,5.90602e-06,0.37286,0,-1,0,0,0,-5.90465e-06,0,0.000118636,0,5.90602e-06,0
25314,4,65,15,66,3,0.364583,0.0807292,6.22187e-06,0.373414,0,-1,0,0,0,-6.22042e-06,0,0.000124981,0,6.22187e-06,0
25315,4,65,16,66,1,0.364583,0.0833333,6.55463e-06,0.373986,0,-1,0,0,0,-6.55307e-06,0,0.000131665,0,6.55463e-06,0
25316,4,65,16,66,3,0.364583,0.0859375,6.90518e-06,0.374575,0,-1,0,0,0,-6.90352e-06,0,0.000138706,0,6.90518e-06,0
25317,4,65,17,67,1,0.364583,0.0885417,7.27449e-06,0.375181,0,-1,0,0,0,-7.2727e-06,0,0.000146124,0,7.27449e-06,0
25318,4,65,17,67,3,0.364583,0.0911458,7.66354e-06,0.375804,0,-1,0,0,0,-7.66162e-06,0,0.000153938,0,7.66354e-06,0
25319,4,65,18,67,1,0.364583,0.09375,8.07342e-06,0.376444,0,-1,0,0,0,-8.07133e-06,0,0.000162171,0,8.07342e-06,0
25320,4,65,18,67,3,0.364583,0.0963542,8.50524e-06,0.377101,0,-1,0,0,0,-8.50298e-06,0,0.00017085,0,8.50524e-06,0
25321,4,65,19,67,1,0.364583,0.0989583,8.96015e-06,0.377775,0,-1,0,0,0,-8.95766e-06,0,0.000179977,0,8.96015e-06,0
25322,4,65,19,67,3,0.364583,0.101562,9.43933e-06,0.378465,0,-1,0,0,0,-9.43654e-06,0,0.000189558,0,9.43933e-06,0
25323,4,65,20,68,1,0.364583,0.104167,9.9441e-06,0.379172,0,-1,0,0,0,-9.94107e-06,0,0.00019966,0,9.9441e-06,0
